,age,campaign,previous,target,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,marital_modified_married,marital_modified_single,loan_mod_yes
12142,80,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12143,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12144,26,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
12145,24,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
12146,48,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12147,33,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12148,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12149,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12150,33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12151,49,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12152,46,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12153,38,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
12154,38,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12155,30,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12156,50,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12157,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12158,48,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12159,50,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12160,34,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12161,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12162,30,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12163,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12164,60,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12165,45,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12166,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
12167,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12168,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12169,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12170,59,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12171,39,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
12172,54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12173,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12174,53,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12175,31,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
12176,44,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
12177,49,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
12178,27,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12179,57,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
12180,38,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12181,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12182,38,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
12183,29,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
12184,38,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12185,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
12186,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12187,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12188,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12189,31,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
12190,46,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12191,34,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12192,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12193,25,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
12194,41,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12195,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12196,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12197,26,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
12198,51,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12199,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
12200,53,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
12201,51,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12202,40,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12203,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12204,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12205,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12206,31,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12207,56,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12208,31,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
12209,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12210,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
12211,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12212,31,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
12213,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12214,51,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12215,50,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12216,35,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12217,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12218,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12219,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
12220,52,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12221,54,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12222,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12223,26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12224,46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12225,44,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12226,33,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
12227,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12228,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12229,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
12230,54,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12231,49,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12232,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12233,54,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12234,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12235,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12236,35,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
12237,30,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
12238,40,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12239,53,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12240,51,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12241,34,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12242,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12243,53,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
12244,36,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12245,54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
12246,28,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12247,55,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12248,41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12249,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12250,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
12251,40,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
12252,36,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12253,41,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12254,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12255,60,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12256,52,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12257,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12258,39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12259,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12260,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12261,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12262,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12263,30,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
12264,68,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12265,54,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
12266,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12267,43,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12268,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12269,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12270,40,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
12271,30,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12272,38,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12273,34,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12274,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12275,39,23,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12276,48,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12277,38,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12278,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12279,40,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12280,34,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
12281,38,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12282,33,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12283,31,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
12284,30,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
12285,30,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12286,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12287,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
12288,39,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12289,37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
12290,54,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12291,37,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12292,39,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12293,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12294,33,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12295,45,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12296,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12297,31,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
12298,27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12299,35,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12300,56,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12301,36,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12302,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
12303,50,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12304,46,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12305,50,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12306,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12307,39,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12308,41,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
12309,52,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12310,31,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12311,88,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12312,31,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12313,31,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12314,43,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12315,66,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12316,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12317,59,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12318,35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12319,43,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12320,39,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12321,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12322,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12323,52,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12324,46,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12325,34,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12326,39,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12327,41,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12328,21,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12329,46,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12330,52,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12331,45,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
12332,52,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12333,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12334,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
12335,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
12336,34,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12337,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
12338,30,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12339,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12340,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12341,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12342,31,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
12343,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12344,34,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12345,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12346,50,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12347,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
12348,53,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12349,57,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12350,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12351,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12352,28,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12353,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12354,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12355,57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12356,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12357,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12358,28,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12359,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12360,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12361,48,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
12362,44,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
12363,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12364,46,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12365,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12366,25,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12367,32,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12368,38,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12369,48,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12370,43,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12371,64,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12372,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12373,32,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12374,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12375,32,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12376,43,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12377,35,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
12378,49,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12379,35,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
12380,29,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12381,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12382,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12383,46,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12384,37,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12385,38,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
12386,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12387,49,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12388,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12389,30,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12390,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12391,60,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12392,44,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12393,52,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12394,37,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12395,35,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12396,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12397,46,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12398,29,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12399,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12400,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12401,42,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12402,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
12403,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12404,41,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12405,28,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12406,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12407,53,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12408,30,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12409,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12410,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12411,46,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
12412,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
12413,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12414,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
12415,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12416,36,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12417,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
12418,29,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12419,45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12420,28,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12421,32,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12422,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12423,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
